,num_in_trans,num_out_trans,avg_trans_out,avg_trans_in,sum_trans_in,max_trans_out,max_trans_in,std_trans_in,std_trans_out,min_trans_out,min_trans_in,unique_tpartn_out,unique_tpartn_in,avg_transcost_out,avg_transcost_in,max_transcost_out,std_transcost_out,duration_out,num_in_trans_1neighb,avg_oneNightStands_out,avg_oneNightStands_in,max_tx_out_neighb,max_tx_in_neighb,sum_tx_in_neighb,sum_tx_out_neighb,std_tx_out_neighb,unique_tx_out_neighb,avg_txcost_out_neighb,max_txcost_out_neighb,num_in_transERC,num_out_transERC,ERCunique_tpartn_out,ERCunique_tpartn_in,ERCavg_transcost_out,ERCavg_transcost_in,ERCmax_transcost_out,ERC_nb_tkn_tot,high_pressure_sells,high_pressure_buys,0,1,2,3,4,5,6,7
368,13,51,13.689374985231373,70.66174667023846,918.6027067131,187.46752,326.792380805,105.75427736765265,37.29058300256085,2.1175,0.08650818749999999,28,7,13.024770963361613,4.3281283836,73.98989264016,16.222179515255693,25627.08333333333,0.0,0.03448275862068965,0.0,15.095601875,0.0,0.0,1.0410759913793104,16.24843606031508,0.13793103448275862,0.5087749898,0.799577173,87,20,15,78,17.383477230843948,15.112786794643135,73.98989264016,92,8,8,-1.1088094,-0.5951959,1.6013832000000001,-0.546038,-0.23213239,0.30401334,0.97007114,-0.9601596
387,141,567,178.073151483491,535.5919304764175,75518.46219717487,7286.1663,6778.9406736,808.7942423049042,523.3707072757402,0.48376,1.2550525535774109,155,44,8.862974014215258,1.6347442005604491,291.587680242864,20.61642225387032,1710.5,2.369565217391304,0.08074534161490682,0.021739130434782608,3891.0793493331266,10634853.679529876,1879465.8650670224,3297.949263838239,1388.2424959990217,2.4223602484472053,3.5166821273241045,27.51702808664783,318,292,107,111,10.505005463006466,74.28881959900444,82.64200464199999,137,9,10,-0.57672405,-1.3471049,2.746591,0.12582892,1.1465868000000001,0.18383476,0.641691,0.7946871
292,5,22,432.5618174886997,718.6119309626898,3593.05965481345,4361.877,1745.8772659794504,727.8003667434111,1030.921896392773,233.753484048,149.3646583,9,4,21.58311859610398,7.6286732172,63.954836452826,20.104540814960327,1390.7666666666669,1020.0769230769232,0.0,0.25,4383.68585987979,9142520.787102407,9249726.025859602,487.07620665331,3099.733998112581,0.2222222222222222,9.412129050485,9.92175918097,12,10,8,9,19.343129105933702,46.392744459390485,50.19094271345001,11,1,4,-0.34067306,-0.91099536,2.4709852000000003,-0.32642087,0.5425249,-1.7251381000000001,0.16056077,-1.262569
256,48,839,3880.5015210270117,19494.239380042858,935723.490242057,234875.1,181504.97817835415,38488.03081516944,15013.925238289208,3.779979,0.04130400000000002,106,18,17.20162399892083,3.3158437761748334,161.39291723295997,17.853306958631553,4141.033333333334,0.2222222222222222,0.02564102564102564,0.0,82965.20243734731,85059912.60000001,4798301.255555556,29827.862674071694,32920.35818305213,0.9572649572649572,7.4924439333716695,37.32485538227199,448,241,72,92,22.120739795769182,28.475425714352106,161.39291723295997,126,5,5,0.19224904,-0.60964274,2.129236,0.90576047,0.258939,-1.1001393999999998,-0.17605062,-1.0579424
197,5,33,821.2767954232753,2145.7574558345,10728.7872791725,5150.52,5052.18594,1866.366196773725,1430.5570542199814,57.08848319999999,62.0287591725,8,3,6.466649302807679,5.456759237999999,19.2038988939,4.814413630460988,1251.55,527.1,0.0,0.3333333333333333,0.0,12185704.139885236,12232565.417786345,0.0,0.0,0.0,0.0,0.0,8,7,4,5,8.234349046128571,35.29390753960025,14.751176832,7,1,1,-1.294339,-0.24389103,1.2702571000000002,0.77093995,0.72574574,-2.0108428,-0.123371564,-1.034826
95,14,93,774.3165578449853,2794.4613185848134,39122.45846018738,15082.899,12036.57051170017,4461.304288142322,2465.0757877823085,89.870612,0.236767,38,6,17.459718483607602,4.4293459611928485,124.29433032087,23.835074677203803,1378.65,788.3454545454546,0.0,0.6,8319.146212651429,4937.695314414001,14866.5563393101,3613.344884354413,1589.0355547969352,1.4074074074074074,14.428025655509186,69.39402828598399,45,33,16,22,20.012644092763537,30.59965798004578,114.58669818172,25,2,10,-1.5532713,-0.48961765,1.1877167,0.1596776,0.99827766,-2.3878925,0.08970759,-1.1927176000000002
581,1,1,2320.9129642694,2340.359355300157,2340.359355300157,2320.9129642694,2340.359355300157,0.0,0.0,2320.9129642694,2340.359355300157,1,1,0.1179654,0.29716873689299994,0.1179654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.017522106000000003,0.10259984400000001,1.1858027,0.02311489,0.5316533,-0.5523911,1.1660681,-0.064923756
169,123,935,189.99300957367126,725.5748174587646,89245.70254742805,26500.05835604,26072.79713835,2810.0760756065483,1115.6021512633617,0.6921200000000001,1.058086180756556,234,36,13.59825482886034,4.452906285924579,311.615822763,26.629179182157092,5566.116666666668,1050.3062730627307,0.008333333333333333,0.5263157894736842,17859.31627184436,1941395.3299388648,2723464.7100046887,5883.184854458555,3074.926491991031,2.2958333333333334,8.388506972949761,64.35594265308019,508,324,145,171,17.174429622448628,29.219200828843174,311.615822763,233,9,10,-0.18818867,0.24667259,0.9658661000000001,0.32169208,1.9899284,-0.28189623,1.4953697,-2.064159
305,8,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,43,15,23,27.911297309809523,30.533893523213735,123.7627181763,23,0,0,-1.0323429,-0.10455550000000001,1.618655,0.5755713000000001,0.36287487,-1.0490589,-0.06573611,-1.318429
373,8,27,554.1342384093912,342.63815791193747,2741.1052632954998,4757.72538,1272.77151114,459.9717233689936,1108.96027908756,98.54700000000001,43.1418,13,6,13.024117092536766,4.708358235,41.201755055999996,10.383175253463172,1476.5666666666666,1.5,0.07142857142857142,0.0,6021.981122587774,2868.3,662.9088128256618,31961.08130871076,1664.746238289391,7.0,12.43186742372771,300.94657500790004,11,8,6,6,15.048627729580016,41.67429835878364,34.890748297859986,7,5,5,-1.1567006000000002,-0.41493789999999997,2.9245944,-0.50781727,0.28747112,-0.46338433,1.0881633,-3.3568795
